Event_Category_Code,Event_Family,Event_Category_Name,Ticker,Asset_Class,Sector,Peer_Group,Exposure_Class,Exposure_Score,Exposure_Reason,Crosswalk_Match,Matched_37A_Terms,Driver_Match,Example_Asset_Match,Matched_Event_Drivers,Matched_Asset_Drivers,Evidence,Mapper_Version
ETHANOL_DEMAND,Agriculture,Ethanol Demand,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,40,Multiple contextual evidence sources,True,Agriculture Demand,True,False,Biofuel Policy | Ethanol Production,Global Crop Production | Trade Policy,37A-to-37B crosswalk | Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Ethanol Production,Energy Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Pricing Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Pricing Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,OIH,Equities,Energy,Oil & Gas Services,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy | Ethanol Production,OPEC+ Policy | U.S. Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Pricing Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Federal Reserve Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Ethanol Production,Production | U.S. Gas Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy | Ethanol Production,OPEC+ Policy | U.S. Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Foreign Central Bank Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,WEAT,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Ethanol Production,Global Wheat Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Pricing Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy | Ethanol Production,OPEC+ Policy | U.S. Production,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy,Pricing Policy,Economic-driver text match,1.2
ETHANOL_DEMAND,Agriculture,Ethanol Demand,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Biofuel Policy | Ethanol Production,E&P Production Economics | OPEC+ Supply Policy | Regulatory Policy | U.S. Oil Production,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,40,Multiple contextual evidence sources,True,FDA,True,False,Health Policy,Health Care Earnings | Pricing Policy,37A-to-37B crosswalk | Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,IBB,Equities,Health Care,Biotechnology,Contextual,40,Multiple contextual evidence sources,True,FDA,True,False,Health Policy,Health Care Earnings | Pricing Policy,37A-to-37B crosswalk | Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,PPH,Equities,Health Care,Pharmaceuticals,Contextual,40,Multiple contextual evidence sources,True,FDA,True,False,Health Policy,Health Care Earnings | Pricing Policy,37A-to-37B crosswalk | Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,XBI,Equities,Health Care,Biotechnology,Contextual,40,Multiple contextual evidence sources,True,FDA,True,True,Health Policy,Health Care Earnings | Pricing Policy,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,XLV,Equities,Health Care,Health Care,Contextual,40,Multiple contextual evidence sources,True,FDA,True,True,Health Policy,Health Care Earnings | Pricing Policy,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,Trade Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,IAI,Equities,Financials,Capital Markets,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,KBE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,KBWD,Equities,Financials,Financial Income,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,KRE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,OIH,Equities,Energy,Oil & Gas Services,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,OPEC+ Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,Federal Reserve Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,OPEC+ Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,Foreign Central Bank Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,OPEC+ Policy,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,XLF,Equities,Financials,Financials,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
FDA_REGULATORY,Health Care,FDA / Health Regulation,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Health Policy,OPEC+ Supply Policy | Regulatory Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,GLD,Commodities,Precious Metals,Precious Metals,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,True,True,Fed Funds Expectations,Inflation Expectations,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,True,True,Fed Funds Expectations,Fiscal Expectations | Inflation Expectations,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,True,True,Fed Funds Expectations | Policy Rate,Fed Funds Expectations | Federal Reserve Policy | Fiscal Expectations,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,True,False,Fed Funds Expectations,Fiscal Expectations | Inflation Expectations,37A-to-37B crosswalk | Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,40,Multiple contextual evidence sources,True,Federal Reserve,True,True,Fed Funds Expectations,Fiscal Expectations | Inflation Expectations,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,UUP,Currencies,U.S. Dollar,Currencies,Contextual,40,Multiple contextual evidence sources,True,Central Banks | Federal Reserve,True,True,Policy Rate,Foreign Central Bank Policy | U.S. Rate Differentials,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FED_POLICY,Macro,Federal Reserve Policy,AIQ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Pricing Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Trade Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,IAI,Equities,Financials,Capital Markets,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Pricing Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,IGV,Equities,Technology,Software,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,KBE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,KBWD,Equities,Financials,Financial Income,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,KRE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,OIH,Equities,Energy,Oil & Gas Services,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,OPEC+ Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Pricing Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,OPEC+ Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Pricing Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,OPEC+ Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLF,Equities,Financials,Financials,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLK,Equities,Technology,Technology,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLU,Equities,Utilities,Utilities,Contextual,20,Single contextual evidence source,True,Federal Reserve,False,False,,,37A-to-37B crosswalk,1.2
FED_POLICY,Macro,Federal Reserve Policy,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,Pricing Policy,Economic-driver text match,1.2
FED_POLICY,Macro,Federal Reserve Policy,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Policy Rate,OPEC+ Supply Policy | Regulatory Policy,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,IAI,Equities,Financials,Capital Markets,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Spreads,Credit Growth | Credit Quality,37A-to-37B crosswalk | Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,40,Multiple contextual evidence sources,True,Liquidity,True,True,Liquidity,Global Liquidity,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,KBE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Spreads,Credit Growth | Credit Quality,37A-to-37B crosswalk | Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,KBWD,Equities,Financials,Financial Income,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Spreads,Credit Growth | Credit Quality,37A-to-37B crosswalk | Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,KRE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Spreads,Credit Growth | Credit Quality,37A-to-37B crosswalk | Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,40,Multiple contextual evidence sources,False,,True,True,Liquidity,Liquidity,Economic-driver text match | 37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,40,Multiple contextual evidence sources,False,,True,True,Liquidity,Liquidity,Economic-driver text match | 37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,VIXY,Volatility,Equity Volatility,Volatility,Contextual,40,Multiple contextual evidence sources,False,,True,True,Funding Stress,Market Stress,Economic-driver text match | 37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,XLF,Equities,Financials,Financials,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,True,Credit Spreads,Credit Growth | Credit Quality,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Funding Stress,Research Funding,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Credit Spreads,Credit Conditions,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Credit Spreads,Credit Conditions,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity,Liquidity,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,True,Liquidity,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,True,Financial Stress,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Funding Stress,Research Funding,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity,Liquidity,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Credit Spreads,Credit Conditions,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Credit Spreads,Credit Conditions,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Funding Stress,Research Funding,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Credit Conditions,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity,Liquidity,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,True,Financial Stress,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,True,Credit Conditions,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Credit Conditions,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity,Liquidity,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Funding Stress,Research Funding,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,True,Credit Conditions,False,False,,,37A-to-37B crosswalk,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Funding Stress,Research Funding,Economic-driver text match,1.2
FINANCIAL_CONDITIONS,Macro,Financial Conditions,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Credit Spreads,Credit Conditions,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,40,Multiple contextual evidence sources,True,Fiscal Policy,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,ITA,Equities,Industrials,Aerospace & Defense,Contextual,40,Multiple contextual evidence sources,False,,True,True,Government Spending,Defense Spending | Government Contracts,Economic-driver text match | 37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,PAVE,Equities,Industrials,Infrastructure,Contextual,40,Multiple contextual evidence sources,False,,True,True,Government Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match | 37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,40,Multiple contextual evidence sources,True,Fiscal Policy,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,XLI,Equities,Industrials,Industrials,Contextual,40,Multiple contextual evidence sources,False,,True,True,Government Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match | 37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,AIQ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Automation Spending | Cloud Spending | Enterprise IT Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Consumer Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Consumer Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Automation Spending | Cloud Spending | Enterprise IT Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,CIBR,Equities,Technology,Cybersecurity,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Cloud Spending | Cybersecurity Spending | Enterprise IT Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,IGV,Equities,Technology,Software,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Consumer Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Consumer Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,True,Fiscal Policy,False,False,,,37A-to-37B crosswalk,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Infrastructure Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SMH,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SOXX,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Government Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
FISCAL_POLICY,Macro,Fiscal Policy,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
FISCAL_POLICY,Macro,Fiscal Policy,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,20,Single contextual evidence source,True,Fiscal Policy,False,False,,,37A-to-37B crosswalk,1.2
